ticker,exchange,assetType,priceCurrency,startDate,endDate
MXEHX,NMFQS,Mutual Fund,USD,2018-09-11,2020-10-07
MXEJX,NMFQS,Mutual Fund,USD,2018-09-11,2020-10-07
MXEKX,NMFQS,Mutual Fund,USD,2018-01-04,2020-10-07
MXELX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXENX,NMFQS,Mutual Fund,USD,2018-01-04,2021-05-07
MXEOX,NMFQS,Mutual Fund,USD,2018-01-04,2021-05-07
MXEPX,NMFQS,Mutual Fund,USD,2011-07-29,2021-05-07
MXEQX,NMFQS,Mutual Fund,USD,1994-11-02,2021-05-07
MXERF,OTCGREY,Stock,USD,2016-01-06,2017-09-18
MXERX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXESX,NMFQS,Mutual Fund,USD,2011-01-31,2021-05-07
MXETX,NMFQS,Mutual Fund,USD,2021-04-26,2021-05-07
MXEVX,NMFQS,Mutual Fund,USD,2021-04-26,2021-05-07
MXEWX,NMFQS,Mutual Fund,USD,2020-11-23,2021-05-07
MXEYX,NMFQS,Mutual Fund,USD,2021-04-26,2021-05-07
MXF,NYSE,ETF,USD,1987-12-30,2021-05-10
MXFAX,NMFQS,Mutual Fund,USD,2004-05-04,2021-05-07
MXFBX,NMFQS,Mutual Fund,USD,2004-05-04,2021-05-07
MXFCX,NMFQS,Mutual Fund,USD,2004-05-04,2021-05-07
MXFDX,NMFQS,Mutual Fund,USD,2003-05-22,2021-05-07
MXFEX,NMFQS,Mutual Fund,USD,2019-05-21,2021-05-07
MXFHX,NMFQS,Mutual Fund,USD,2016-03-01,2021-05-07
MXFIX,NMFQS,Mutual Fund,USD,2004-04-30,2021-05-07
MXFLX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXFMX,NMFQS,Mutual Fund,USD,2020-09-28,2021-05-07
MXFNX,NMFQS,Mutual Fund,USD,2008-02-28,2021-05-07
MXFPX,NMFQS,Mutual Fund,USD,2011-07-29,2021-05-07
MXFRX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXFSX,NMFQS,Mutual Fund,USD,2011-01-31,2021-05-07
MXFTX,NMFQS,Mutual Fund,USD,,
MXGAX,NMFQS,Mutual Fund,USD,2018-09-11,2020-10-07
MXGBF,PINK,Stock,USD,2017-11-03,2021-05-10
MXGBX,NMFQS,Mutual Fund,USD,1999-07-28,2021-05-07
MXGCX,NMFQS,Mutual Fund,USD,2019-05-07,2020-08-19
MXGDX,NMFQS,Mutual Fund,USD,2018-09-10,2021-05-07
MXGEX,NMFQS,Mutual Fund,USD,2018-09-11,2020-10-07
MXGFF,PINK,Stock,USD,1999-12-21,2021-05-10
MXGFX,NMFQS,Mutual Fund,USD,2019-05-10,2020-10-07
MXGGX,NMFQS,Mutual Fund,USD,2019-05-10,2020-10-07
MXGHX,NMFQS,Mutual Fund,USD,2019-05-10,2020-10-07
MXGIF,PINK,Stock,USD,2010-01-04,2017-03-09
MXGIX,NMFQS,Mutual Fund,USD,2019-05-10,2020-10-07
MXGJX,NMFQS,Mutual Fund,USD,2019-05-07,2020-08-19
MXGKX,NMFQS,Mutual Fund,USD,2019-05-07,2020-08-19
MXGLX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXGMX,NMFQS,Mutual Fund,USD,2003-04-23,2021-05-07
MXGNX,NMFQS,Mutual Fund,USD,2019-05-07,2021-05-07
MXGPX,NMFQS,Mutual Fund,USD,2011-07-29,2021-05-07
MXGQX,NMFQS,Mutual Fund,USD,2019-05-07,2021-05-07
MXGRX,NMFQS,Mutual Fund,USD,2011-06-20,2016-03-09
MXGSX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXGTX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXGUX,NMFQS,Mutual Fund,USD,2019-05-07,2021-05-07
MXGVX,NMFQS,Mutual Fund,USD,2019-05-07,2021-05-07
MXGWX,NMFQS,Mutual Fund,USD,2019-05-07,2021-05-07
MXGXX,NMFQS,Mutual Fund,USD,,
MXGYX,NMFQS,Mutual Fund,USD,2019-05-07,2021-05-07
MXGZX,NMFQS,Mutual Fund,USD,2019-05-07,2020-10-07
MXHAX,NMFQS,Mutual Fund,USD,2019-10-25,2021-05-07
MXHLX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXHPX,NMFQS,Mutual Fund,USD,2011-07-29,2021-05-07
MXHRX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXHSX,NMFQS,Mutual Fund,USD,2011-01-31,2021-05-07
MXHTX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXHYX,NMFQS,Mutual Fund,USD,2003-06-03,2021-05-07
MXI,NYSE ARCA,ETF,USD,2006-09-22,2021-05-10
MXIC,,Stock,USD,,
MXICF,OTCGREY,Stock,USD,,
MXICY,NASDAQ,Stock,USD,,
MXIDX,NMFQS,Mutual Fund,USD,2018-01-04,2020-10-07
MXIGX,NMFQS,Mutual Fund,USD,2003-05-27,2021-05-07
MXIHX,NMFQS,Mutual Fund,USD,2018-01-04,2021-05-07
MXIIX,NMFQS,Mutual Fund,USD,1998-01-20,2021-05-07
MXILX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXIM,NASDAQ,Stock,USD,1990-03-26,2021-05-10
MXINX,NMFQS,Mutual Fund,USD,2011-01-13,2021-05-07
MXIOX,NMFQS,Mutual Fund,USD,2018-01-04,2021-05-07
MXIP,NASDAQ,Stock,USD,,
MXIPX,NMFQS,Mutual Fund,USD,2011-07-29,2021-05-07
MXISX,NMFQS,Mutual Fund,USD,1993-12-02,2021-05-07
MXITX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXIUX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXIVX,NMFQS,Mutual Fund,USD,1993-12-13,2021-05-07
MXIXX,NMFQS,Mutual Fund,USD,,
MXJLX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXJUX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXJVX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXKJX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXKLX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXKVX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXKWX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXL,NYSE,Stock,USD,2010-03-24,2021-05-10
MXLDX,NMFQS,Mutual Fund,USD,2011-02-01,2021-05-07
MXLEX,NMFQS,Mutual Fund,USD,2011-02-01,2019-04-12
MXLFX,NMFQS,Mutual Fund,USD,2011-02-01,2020-10-07
MXLGF,PINK,Stock,USD,2016-02-04,2021-05-10
MXLGX,NMFQS,Mutual Fund,USD,2003-05-27,2021-05-07
MXLHX,NMFQS,Mutual Fund,USD,2011-02-01,2020-10-07
MXLIX,NMFQS,Mutual Fund,USD,2011-02-03,2020-10-07
MXLJX,NMFQS,Mutual Fund,USD,2011-01-31,2020-10-07
MXLKX,NMFQS,Mutual Fund,USD,2011-02-01,2020-10-07
MXLLF,PINK,Stock,USD,,
MXLLX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXLMX,NMFQS,Mutual Fund,USD,1994-11-02,2021-05-07
MXLNX,NMFQS,Mutual Fund,USD,2011-02-01,2020-10-07
MXLOX,NMFQS,Mutual Fund,USD,2011-02-01,2020-10-07
MXLPX,NMFQS,Mutual Fund,USD,2011-02-01,2020-10-07
MXLQX,NMFQS,Mutual Fund,USD,2011-04-07,2016-04-22
MXLRX,NMFQS,Mutual Fund,USD,2011-04-07,2016-04-22
MXLSX,NMFQS,Mutual Fund,USD,1994-11-01,2021-05-07
MXLTX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXLUX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXLVX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXLWX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXLYX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXLZX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXMAX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-19
MXMCX,NMFQS,Mutual Fund,USD,2008-12-30,2021-05-07
MXMDX,NMFQS,Mutual Fund,USD,2011-01-20,2021-05-07
MXMG,PINK,Stock,USD,2015-03-23,2021-05-10
MXMGX,NMFQS,Mutual Fund,USD,1997-07-01,2021-05-07
MXMIX,NMFQS,Mutual Fund,USD,2013-05-01,2021-05-07
MXMLX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXMPX,NMFQS,Mutual Fund,USD,1999-09-16,2021-05-07
MXMSF,PINK,Stock,USD,2007-07-18,2021-05-10
MXMSX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXMTX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXMTY,PINK,Stock,USD,2007-10-19,2021-05-10
MXMVX,NMFQS,Mutual Fund,USD,2008-05-16,2021-05-07
MXMXX,NMFQS,Mutual Fund,USD,,
MXMYX,NMFQS,Mutual Fund,USD,2016-01-04,2020-10-23
MXNLX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXNSX,NMFQS,Mutual Fund,USD,2011-08-12,2021-05-07
MXNYX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXNZX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXO,,Stock,USD,,
MXOAX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXOLX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXOPX,NMFQS,Mutual Fund,USD,1997-09-11,2017-07-14
MXOZX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-19
MXPBX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXPKF,OTCGREY,Stock,USD,,
MXPLX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXPPX,NMFQS,Mutual Fund,USD,1997-09-09,2017-07-14
MXPT,NYSE,Stock,USD,2015-03-06,2017-10-19
MXPTF,OTCMKTS,Stock,USD,2017-10-19,2018-10-05
MXPXX,NMFQS,Mutual Fund,USD,,
MXQBX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXQCX,NMFQS,Mutual Fund,USD,2016-01-04,2019-10-25
MXQIX,NMFQS,Mutual Fund,USD,2011-06-20,2019-10-25
MXQLX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXRCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-19
MXREX,NMFQS,Mutual Fund,USD,2013-01-02,2021-05-07
MXRLX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXROF,PINK,Stock,USD,2012-07-25,2021-05-10
MXRPX,NMFQS,Mutual Fund,USD,1997-09-11,2017-07-14
MXRTF,OTCGREY,Stock,USD,,
MXSBX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSDX,NMFQS,Mutual Fund,USD,2002-11-08,2021-05-07
MXSFX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXSG,PINK,Stock,USD,2010-01-20,2021-05-10
MXSGX,NMFQS,Mutual Fund,USD,1994-11-10,2016-03-09
MXSHX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSIX,NMFQS,Mutual Fund,USD,1991-01-02,2017-07-14
MXSJX,NMFQS,Mutual Fund,USD,2009-11-16,2019-04-12
MXSKX,NMFQS,Mutual Fund,USD,2009-11-16,2019-04-12
MXSLX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXSMX,NMFQS,Mutual Fund,USD,2011-01-31,2021-05-07
MXSNX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSOX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSPF,PINK,Stock,USD,2021-01-20,2021-05-10
MXSPF,OTCGREY,Stock,USD,2003-05-29,2019-01-29
MXSPX,NMFQS,Mutual Fund,USD,2011-01-31,2021-05-07
MXSQX,NMFQS,Mutual Fund,USD,2011-01-31,2021-05-07
MXSRX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSSX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSTX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSVX,NMFQS,Mutual Fund,USD,2008-05-19,2020-10-23
MXSWX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSXX,NMFQS,Mutual Fund,USD,,
MXSYX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXSZX,NMFQS,Mutual Fund,USD,2009-11-16,2021-05-07
MXTBX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXTDX,NMFQS,Mutual Fund,USD,2012-10-25,2020-10-07
MXTFX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXTLF,OTCGREY,Stock,USD,2002-11-27,2021-05-10
MXTLX,NMFQS,Mutual Fund,USD,2009-05-04,2020-08-19
MXTMF,OTCMKTS,Stock,USD,,
MXTMX,NMFQS,Mutual Fund,USD,2011-08-12,2021-05-07
MXTOF,PINK,Stock,USD,2007-07-31,2021-05-10
MXTPX,NMFQS,Mutual Fund,USD,1997-09-09,2017-07-14
MXTQX,NMFQS,Mutual Fund,USD,2011-07-29,2020-02-14
MXTRF,PINK,Stock,USD,2011-05-24,2021-05-10
MXTSF,OTCGREY,Stock,USD,2017-10-13,2021-05-10
MXTTF,PINK,Stock,USD,2021-02-02,2021-05-10
MXUCX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-19
MXUGX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXULX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXUS,,Stock,USD,,
MXVAF,PINK,Stock,USD,,
MXVDF,PINK,Stock,USD,2017-11-16,2021-05-10
MXVHX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXVIX,NMFQS,Mutual Fund,USD,2003-09-09,2021-05-07
MXVJX,NMFQS,Mutual Fund,USD,2011-07-29,2021-05-07
MXVLX,NMFQS,Mutual Fund,USD,2009-05-04,2016-04-22
MXVPX,NMFQS,Mutual Fund,USD,1997-09-11,2017-07-14
MXWEX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXWL,NASDAQ,Stock,USD,1990-03-26,2019-05-16
MXWLX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXXEF,OTCGREY,ETF,USD,2021-01-05,2021-05-10
MXXFX,NMFQS,Mutual Fund,USD,2016-01-04,2020-08-19
MXXIX,NMFQS,Mutual Fund,USD,2000-01-31,2021-05-07
MXXJX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXXLX,NMFQS,Mutual Fund,USD,2009-05-04,2021-05-07
MXXVX,NMFQS,Mutual Fund,USD,1995-10-16,2021-05-07
MXYKX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXYLX,NMFQS,Mutual Fund,USD,2011-04-07,2016-04-22
MXZHX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MXZLX,NMFQS,Mutual Fund,USD,2011-04-07,2016-04-22
MXZMX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MY,NYSE,Stock,USD,2010-10-01,2016-06-22
MYAG,,Stock,USD,,
MYAGD,OTCMKTS,Stock,USD,2018-03-05,2018-03-29
MYAGF,PINK,Stock,USD,2010-02-01,2021-05-10
MYAN,OTCBB,Stock,USD,2016-10-12,2017-07-13
MYBF,PINK,Stock,USD,2012-08-10,2021-05-10
MYBUF,PINK,Stock,USD,2007-07-27,2021-05-10
MYC,NYSE,ETF,USD,1992-03-16,2021-05-10
MYCC,NYSE,Stock,USD,2013-09-20,2017-09-25
MYCCX,NMFQS,Mutual Fund,USD,2007-06-29,2021-04-23
MYCDX,NMFQS,Mutual Fund,USD,,
MYCIX,NMFQS,Mutual Fund,USD,2007-06-29,2021-04-23
MYCLF,OTCQB,Stock,USD,2017-08-10,2021-05-10
MYCNX,NMFQS,Mutual Fund,USD,2008-02-28,2021-04-23
MYCO,,Stock,USD,,
MYCOF,PINK,Stock,USD,2015-05-08,2021-05-10
MYCT,PINK,Stock,USD,2008-10-14,2018-03-14
MYCTX,NMFQS,Mutual Fund,USD,2007-06-29,2021-04-23
MYCX,OTCGREY,Stock,USD,,
MYD,NYSE,ETF,USD,1991-12-19,2021-05-10
MYDIF,PINK,Stock,USD,,
MYDP,OTCCE,Stock,USD,2016-01-07,2021-03-15
MYDX,PINK,Stock,USD,2016-01-04,2021-05-10
MYE,NYSE,Stock,USD,1987-09-08,2021-05-10
MYEC,PINK,Stock,USD,2008-03-10,2018-10-02
MYEMX,NMFQS,Mutual Fund,USD,2014-01-02,2021-05-06
MYF,NYSE,ETF,USD,1992-03-16,2021-04-16
MYFCF,OTCMKTS,Stock,USD,2018-02-05,2018-11-19
MYFHF,OTCGREY,Stock,USD,2019-04-11,2019-04-11
MYFQF,OTCGREY,Stock,USD,,
MYFRX,NMFQS,Mutual Fund,USD,2011-04-29,2021-05-07
MYFT,PINK,Stock,USD,2008-01-22,2021-05-10
MYFW,NASDAQ,Stock,USD,2018-07-19,2021-05-10
MYG,NYSE,Stock,USD,,
MYG1,,Stock,USD,,
MYGN,NASDAQ,Stock,USD,1995-10-06,2021-05-10
MYGSF,OTCGREY,Stock,USD,,
MYHA,OTCCE,Stock,USD,2017-09-26,2020-09-11
MYHAX,NMFQS,Mutual Fund,USD,2007-12-17,2017-08-11
MYHCX,NMFQS,Mutual Fund,USD,1998-08-31,2021-05-07
MYHI,PINK,Stock,USD,2014-02-20,2021-05-10
MYHIX,NMFQS,Mutual Fund,USD,2007-12-17,2017-08-11
MYHNX,NMFQS,Mutual Fund,USD,2008-02-28,2017-08-11
MYHYX,NMFQS,Mutual Fund,USD,2007-12-17,2017-08-11
MYI,NYSE,ETF,USD,1992-04-21,2021-05-10
MYICX,NMFQS,Mutual Fund,USD,2007-10-01,2021-05-07
MYIDD,OTCQB,Stock,USD,2013-04-29,2021-05-10
MYIDX,NMFQS,Mutual Fund,USD,,
MYIEX,NMFQS,Mutual Fund,USD,1997-12-31,2021-05-07
MYIFX,NMFQS,Mutual Fund,USD,2006-12-14,2021-05-07
MYIIX,NMFQS,Mutual Fund,USD,2007-09-28,2021-05-07
MYIMX,NMFQS,Mutual Fund,USD,2011-07-05,2021-05-07
MYINX,NMFQS,Mutual Fund,USD,2008-02-28,2021-05-07
MYISX,NMFQS,Mutual Fund,USD,2011-07-05,2021-05-07
MYITX,NMFQS,Mutual Fund,USD,2007-10-01,2021-05-07
MYJ,NYSE,ETF,USD,1992-05-18,2021-05-10
MYK,NYSE,Stock,USD,,
MYL,NASDAQ,Stock,USD,1987-12-18,2020-11-19
MYLGX,NMFQS,Mutual Fund,USD,2006-06-30,2016-02-26
MYLID,PINK,Stock,USD,2013-10-16,2018-07-17
MYLUY,OTCGREY,Stock,USD,,
MYLVX,NMFQS,Mutual Fund,USD,2006-06-30,2020-10-14
MYLX,NASDAQ,Stock,USD,,
MYM,NYSE,ETF,USD,1992-03-16,2015-09-11
MYMD,NASDAQ,Stock,USD,2014-01-23,2021-05-10
MYMMF,OTCQB,Stock,USD,2017-02-16,2021-05-10
MYMNF,PINK,Stock,USD,2007-07-13,2019-08-15
MYMRF,PINK,Stock,USD,,
MYMX,OTCQB,Stock,USD,1995-02-09,2021-05-10
MYMXX,NMFQS,Mutual Fund,USD,,
MYN,NYSE,ETF,USD,1992-03-16,2021-05-10
MYNG,PINK,Stock,USD,2010-05-18,2018-02-21
MYNGD,PINK,Stock,USD,2018-02-22,2018-03-20
MYO,NYSE MKT,Stock,USD,2017-06-12,2021-05-10
MYOG,NASDAQ,Stock,USD,,
MYOK,NASDAQ,Stock,USD,2015-10-29,2020-11-17
MYOV,NYSE,Stock,USD,2016-10-27,2021-05-10
MYPHY,OTCGREY,Stock,USD,,
MYPRF,OTCGREY,Stock,USD,,
MYPT,NASDAQ,Stock,USD,,
MYPVX,NMFQS,Mutual Fund,USD,1996-06-13,2017-10-27
MYR,NYSE,Stock,USD,,
MYR1,NASDAQ,Stock,USD,,
MYRAX,NMFQS,Mutual Fund,USD,2007-06-29,2020-04-02
MYRBX,NMFQS,Mutual Fund,USD,,
MYRBY,OTCGREY,Stock,USD,,
MYRDX,NMFQS,Mutual Fund,USD,2008-02-28,2020-04-02
MYREX,NMFQS,Mutual Fund,USD,2008-04-30,2020-04-02
MYRFX,NMFQS,Mutual Fund,USD,,
MYRG,NASDAQ,Stock,USD,2008-08-13,2021-05-10
MYRIF,OTCMKTS,Stock,USD,2017-10-02,2018-07-17
MYRIX,NMFQS,Mutual Fund,USD,2007-06-29,2020-04-02
MYRLF,OTCGREY,Stock,USD,2017-10-31,2021-05-10
MYROX,NMFQS,Mutual Fund,USD,2007-06-29,2020-04-02
MYRPF,OTCGREY,Stock,USD,2019-05-22,2021-05-10
MYRRX,NMFQS,Mutual Fund,USD,2014-08-22,2020-04-02
MYRSY,PINK,Stock,USD,2018-03-22,2021-02-17
MYRTX,NMFQS,Mutual Fund,USD,2007-06-29,2020-04-02
MYRUX,NMFQS,Mutual Fund,USD,2014-08-22,2020-04-02
MYRVX,NMFQS,Mutual Fund,USD,2009-01-07,2020-04-14
MYRWX,NMFQS,Mutual Fund,USD,2009-01-07,2019-01-10
MYRX,PINK,Stock,USD,2013-02-01,2021-05-10
MYRY,OTCCE,Stock,USD,2016-04-04,2021-05-10
MYRYX,NMFQS,Mutual Fund,USD,2008-02-28,2020-04-02
MYRZX,NMFQS,Mutual Fund,USD,2008-04-30,2020-04-02
MYSDX,NMFQS,Mutual Fund,USD,,
MYSGX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
MYSIX,NMFQS,Mutual Fund,USD,2007-08-20,2021-05-07
MYSL,PINK,Stock,USD,2007-05-23,2021-05-10
MYSN,PINK,Stock,USD,2014-06-17,2021-05-10
MYSPX,NMFQS,Mutual Fund,USD,2008-02-28,2021-05-07
MYSQX,NMFQS,Mutual Fund,USD,2016-03-01,2020-04-14
MYSRF,OTCGREY,Stock,USD,2016-10-03,2021-05-10
MYSRX,NMFQS,Mutual Fund,USD,2016-03-01,2020-04-02
MYSSX,NMFQS,Mutual Fund,USD,2016-03-01,2020-04-02
MYST,NASDAQ,Stock,USD,,
MYSTX,NMFQS,Mutual Fund,USD,2016-03-01,2020-04-02
MYSVX,NMFQS,Mutual Fund,USD,2006-12-29,2019-08-30
MYSWX,NMFQS,Mutual Fund,USD,2016-03-01,2020-04-02
MYSZ,NASDAQ,Stock,USD,2016-07-25,2021-05-10
MYSZX,NMFQS,Mutual Fund,USD,2016-03-01,2020-04-02
MYSZY,NYSE,Stock,USD,,
MYT,NASDAQ,Stock,USD,2015-06-01,2021-05-10
MYTAY,PINK,Stock,USD,2010-11-12,2021-05-10
MYTBX,NMFQS,Mutual Fund,USD,2008-02-28,2021-05-07
MYTDX,NMFQS,Mutual Fund,USD,,
MYTE,NYSE,Stock,USD,2021-01-21,2021-05-10
MYTEF,OTCGREY,Stock,USD,2016-04-08,2021-05-10
MYTG,PINK,Stock,USD,2019-08-06,2021-05-10
MYTHF,PINK,Stock,USD,2016-02-12,2021-05-10
MYTHY,PINK,Stock,USD,2017-10-06,2021-05-10
MYTKF,OTCGREY,Stock,USD,,
MYTN,,Stock,USD,,
MYTNQ,NASDAQ,Stock,USD,,
MYY,NYSE ARCA,ETF,USD,2006-06-21,2021-05-10
MYYGF,OTCGREY,Stock,USD,,
MYYZ,PINK,Stock,USD,2017-09-22,2017-12-18
MYZQF,OTCGREY,Stock,USD,,
MZA,NYSE,ETF,USD,1995-08-18,2021-04-16
MZARF,OTCGREY,Stock,USD,,
MZCIX,NMFQS,Mutual Fund,USD,2014-10-20,2021-05-07
MZCRX,NMFQS,Mutual Fund,USD,2017-01-03,2019-12-27
MZCSX,NMFQS,Mutual Fund,USD,2014-01-02,2021-05-07
MZDAF,PINK,Stock,USD,2007-07-20,2021-05-10
MZDAY,PINK,Stock,USD,2009-10-05,2021-05-10
MZEI,OTCMKTS,Stock,USD,2007-07-13,2018-05-14
MZEIQ,PINK,Stock,USD,2007-08-29,2021-05-10
MZF,NYSE,ETF,USD,2003-10-09,2018-08-03
MZFIX,NMFQS,Mutual Fund,USD,2018-08-08,2021-05-07
MZFRX,NMFQS,Mutual Fund,USD,,
MZFSX,NMFQS,Mutual Fund,USD,,
MZHIX,NMFQS,Mutual Fund,USD,2017-03-27,2021-05-07
MZHOF,PINK,Stock,USD,2007-12-04,2021-05-10
MZHRX,NMFQS,Mutual Fund,USD,,
MZHSX,NMFQS,Mutual Fund,USD,2017-01-03,2021-05-07
MZIAQ,,Stock,USD,,
MZLIX,NMFQS,Mutual Fund,USD,2019-06-03,2021-05-07
MZLRX,NMFQS,Mutual Fund,USD,,
MZLSX,NMFQS,Mutual Fund,USD,2016-07-05,2021-05-07
MZOR,NASDAQ,Stock,USD,2013-05-28,2018-12-19
MZPS,PINK,Stock,USD,2015-06-04,2021-05-10
MZRTF,PINK,Stock,USD,2011-04-19,2019-01-24
MZTAQ,OTCMKTS,Stock,USD,2012-05-03,2019-07-19
MZTFF,PINK,Stock,USD,2018-11-27,2021-05-10
MZTH,NYSE,Stock,USD,2010-01-04,2012-05-10
MZTLF,OTCGREY,Stock,USD,2014-03-19,2021-05-10
MZTSY,OTCGREY,Stock,USD,,
MZZ,NYSE ARCA,ETF,USD,2006-07-13,2021-05-10
MZZMF,PINK,Stock,USD,2021-02-17,2021-05-10
N,NYSE,ETF,USD,,
NA.A,,Stock,USD,,
NAA,,Stock,USD,,
NAAC,NASDAQ,Stock,USD,2021-03-18,2021-05-10
NAACU,NASDAQ,Stock,USD,2021-01-22,2021-05-10
NAACW,NASDAQ,Stock,USD,2021-03-16,2021-05-10
NAADX,NMFQS,Mutual Fund,USD,2015-01-02,2019-12-05
NAAEX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
NAAFX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
NAAGX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
NAAIX,NMFQS,Mutual Fund,USD,2011-07-25,2017-08-18
NAARX,NMFQS,Mutual Fund,USD,2016-01-04,2021-05-07
NAASX,NMFQS,Mutual Fund,USD,2011-07-26,2017-08-18
NABAX,NMFQS,Mutual Fund,USD,2012-05-15,2021-05-07
NABCX,NMFQS,Mutual Fund,USD,2012-05-15,2021-05-07
NABI,NASDAQ,Stock,USD,,
NABIX,NMFQS,Mutual Fund,USD,2012-05-15,2021-05-07
NABRX,NMFQS,Mutual Fund,USD,2015-08-28,2017-04-10
NABXF,OTCGREY,Stock,USD,2019-12-19,2021-05-10
NABZY,PINK,Stock,USD,2007-07-13,2021-05-10
NAC,NYSE,ETF,USD,1999-05-26,2021-05-10
NACB,PINK,Stock,USD,2007-09-11,2021-05-10
NACCX,NMFQS,Mutual Fund,USD,2015-01-02,2021-05-07
NACG,PINK,Stock,USD,2015-03-25,2020-02-07
NACMX,NMFQS,Mutual Fund,USD,2002-08-20,2021-05-07
NACNF,PINK,Stock,USD,2018-01-02,2020-11-18
NACOF,OTCGREY,Stock,USD,2019-10-08,2021-05-10
NACP,NYSE ARCA,ETF,USD,2018-07-19,2021-05-10
NACQF,PINK,Stock,USD,2020-11-04,2021-05-10
NACT,,Stock,USD,,
NAD,NYSE,ETF,USD,1999-05-26,2021-05-10
NADA,PINK,Stock,USD,2001-01-02,2021-05-10
NADCX,NMFQS,Mutual Fund,USD,2000-03-31,2021-05-07
